ID,present,WC_alt,WC_bio1,WC_bio2,WC_bio6,WC_bio12,ER_tri,ER_topoWet,lon,lat
1,1,568,14.399999618530273,12.899999618530273,3.299999952316284,610,95.61000061035156,8.239999771118164,-119.784088,34.538833
2,1,267,15,16.200000762939453,1.2999999523162842,738,45.970001220703125,9.920000076293945,-122.252929,38.69986
3,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.239118,38.702241
4,1,554,15,15.800000190734863,0.6000000238418579,684,45.540000915527344,10.279999732971191,-119.960153,37.355233
5,1,823,13.199999809265137,17.5,-0.30000001192092896,529,70.660003662109375,8.640000343322754,-121.00275,36.624633
6,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.215852,38.691953
7,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.244546,38.704877
8,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.229498,38.699574
9,1,453,14.399999618530273,16,0.4000000059604645,695,65.80000305175781,9.739999771118164,-122.285681,38.919667
10,1,190,15.5,15,2.4000000953674316,664,56.189998626708984,10.59000015258789,-122.027111,38.489647
11,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.937055,37.88547
12,1,142,16.100000381469727,13.699999809265137,2.9000000953674316,616,18.479999542236328,11.979999542236328,-121.1276,38.698975
13,1,267,15,16.200000762939453,1.2999999523162842,738,45.970001220703125,9.920000076293945,-122.250335,38.702095
14,1,350,15.800000190734863,15.800000190734863,1.399999976158142,510,32.810001373291016,10.979999542236328,-119.846725,37.233829
15,1,453,14.399999618530273,16,0.4000000059604645,695,65.80000305175781,9.739999771118164,-122.289359,38.921269
16,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.239009,38.702196
17,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.280236,38.911064
18,1,433,14.600000381469727,15.300000190734863,1.600000023841858,773,68.20999908447266,9.260000228881836,-122.217125,38.693988
19,1,63,14.199999809265137,15.100000381469727,2.5,996,21.1299991607666,10.84000015258789,-122.786306,38.560075
20,1,63,14.199999809265137,15.100000381469727,2.5,996,21.1299991607666,10.84000015258789,-122.785795,38.559497
21,1,30,16.399999618530273,13.600000381469727,3.299999952316284,527,2.2799999713897705,13.569999694824219,-121.340624,38.793709
22,1,453,14.399999618530273,16,0.4000000059604645,695,65.80000305175781,9.739999771118164,-122.29326,38.92074
23,1,27,14.800000190734863,11.899999618530273,4,536,21.600000381469727,11.75,-122.151908,38.017167
24,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.279446,38.911554
25,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.279751,38.911167
26,1,133,16,14.100000381469727,2.799999952316284,589,16.5,12.020000457763672,-121.080102,38.503704
27,1,282,15.5,13.899999618530273,1.7000000476837158,981,36.439998626708984,10.600000381469727,-121.346765,39.335145
28,1,133,16,14.100000381469727,2.799999952316284,589,16.5,12.020000457763672,-121.081907,38.503998
29,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.281359,38.914113
30,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.312358,38.908096
31,1,453,14.399999618530273,16,0.4000000059604645,695,65.80000305175781,9.739999771118164,-122.326203,38.916825
32,1,435,14,14.100000381469727,2.5,743,74.44999694824219,9.15999984741211,-121.789908,37.145252
33,1,387,13.699999809265137,16.5,1.100000023841858,488,39.810001373291016,9.930000305175781,-120.774203,35.524206
34,1,84,16.299999237060547,13.5,3.299999952316284,559,7.559999942779541,12.739999771118164,-121.191448,38.670292
35,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.312974,38.83812
36,1,461,14.399999618530273,15.600000381469727,1.100000023841858,785,63.29999923706055,9.220000267028809,-122.304308,38.817079
37,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.314054,38.839922
38,1,49,16.299999237060547,13.399999618530273,3.4000000953674316,528,4.269999980926514,13.289999961853027,-121.293337,38.707741
39,1,282,15.5,13.899999618530273,1.7000000476837158,981,36.439998626708984,10.600000381469727,-121.381401,39.348193
40,1,282,15.5,13.899999618530273,1.7000000476837158,981,36.439998626708984,10.600000381469727,-121.371522,39.344331
41,1,369,15.399999618530273,13.800000190734863,2,869,42.66999816894531,10.270000457763672,-121.048559,38.916128
42,1,685,16.200000762939453,15.199999809265137,1,521,107.37999725341797,8.579999923706055,-118.783828,36.209133
43,1,167,14.5,11.600000381469727,4.199999809265137,598,33.959999084472656,11.0600004196167,-122.125532,37.943662
44,1,461,14.399999618530273,15.600000381469727,1.100000023841858,785,63.29999923706055,9.220000267028809,-122.316406,38.825412
45,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.182222,36.482004
46,1,461,14.399999618530273,15.600000381469727,1.100000023841858,785,63.29999923706055,9.220000267028809,-122.319485,38.816338
47,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.32312400000001,38.891292
48,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.319844,38.892871
49,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.323122,38.892611
50,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.3229,38.890569
51,1,26,15,13.399999618530273,3.0999999046325684,576,21.510000228881836,11.640000343322754,-122.141272,38.242317
52,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.322866,38.892361
53,1,26,15,13.399999618530273,3.0999999046325684,576,21.510000228881836,11.640000343322754,-122.143669,38.234425
54,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.317926,38.89206
55,1,179,15.600000381469727,16.299999237060547,1.5,595,47.5099983215332,10.180000305175781,-122.1216,38.699552
56,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.307379,38.872263
57,1,685,16.200000762939453,15.199999809265137,1,521,107.37999725341797,8.579999923706055,-118.826547,36.218785
58,1,627,13.5,16,-0.4000000059604645,774,55.02000045776367,9.350000381469727,-122.432342,39.038341
59,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.320986,38.910172
60,1,627,13.5,16,-0.4000000059604645,774,55.02000045776367,9.350000381469727,-122.430893,39.03806
61,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.324433,38.912995
62,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.318045,38.911074
63,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.188559,36.485964
64,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.309174,38.879784
65,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.322137,38.911166
66,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.316924,38.890007
67,1,534,14.100000381469727,15.5,0.699999988079071,778,100.30999755859375,8.569999694824219,-122.31399,38.884621
68,1,162,16.100000381469727,15.100000381469727,1.7000000476837158,524,16.559999465942383,12.199999809265137,-122.37811,39.772367
69,1,372,15.5,13.699999809265137,2.0999999046325684,1055,66.06999969482422,10.029999732971191,-121.729837,39.790462
70,1,234,16.399999618530273,14.199999809265137,2.299999952316284,704,27.469999313354492,11.329999923706055,-122.031618,40.108732
71,1,50,16.399999618530273,13.5,3.299999952316284,554,5.579999923706055,12.859999656677246,-121.253747,38.76305
72,1,408,13.699999809265137,16.399999618530273,1.2999999523162842,582,48.84000015258789,9.960000038146973,-120.690015,35.452686
73,1,408,13.699999809265137,16.399999618530273,1.2999999523162842,582,48.84000015258789,9.960000038146973,-120.688585,35.455151
74,1,408,13.699999809265137,16.399999618530273,1.2999999523162842,582,48.84000015258789,9.960000038146973,-120.688602,35.455099
75,1,500,12.399999618530273,12.699999809265137,2.9000000953674316,733,92.660003662109375,8.6899995803833,-121.775897,36.473868
76,1,408,13.699999809265137,16.399999618530273,1.2999999523162842,582,48.84000015258789,9.960000038146973,-120.688604,35.454504
77,1,408,13.699999809265137,16.399999618530273,1.2999999523162842,582,48.84000015258789,9.960000038146973,-120.688621,35.455121
78,1,139,14.899999618530273,14.100000381469727,3.0999999046325684,544,42.90999984741211,10.319999694824219,-121.785172,37.215428
79,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.967824,37.875402
80,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.961303,37.873413
81,1,128,14.699999809265137,11.899999618530273,4,517,38.91999816894531,10.680000305175781,-122.017648,37.886755
82,1,369,15.399999618530273,13.800000190734863,2,869,42.66999816894531,10.270000457763672,-121.028885,38.892242
83,1,800,14.100000381469727,13.899999618530273,2.200000047683716,583,55.959999084472656,9.4399995803833,-121.572387,37.543668
84,1,170,16,14.5,2.0999999046325684,794,31.360000610351562,11.149999618530273,-121.773138,39.76717
85,1,84,16.299999237060547,13.5,3.299999952316284,559,7.559999942779541,12.739999771118164,-121.185161,38.693527
86,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.879457,37.236949
87,1,269,15.899999618530273,15.899999618530273,1.5,490,23.889999389648438,11.220000267028809,-120.094792,37.403008
88,1,386,15.100000381469727,15.600000381469727,1.399999976158142,380,53.72999954223633,9.800000190734863,-121.211407,37.044046
89,1,84,16.299999237060547,13.5,3.299999952316284,559,7.559999942779541,12.739999771118164,-121.186145,38.694908
90,1,160,15.800000190734863,15.5,2.200000047683716,633,48.84000015258789,10.75,-122.056489,38.513845
91,1,84,16.299999237060547,13.5,3.299999952316284,559,7.559999942779541,12.739999771118164,-121.185285,38.693653
92,1,717,14.300000190734863,15.699999809265137,0,801,39.18000030517578,9.5600004196167,-119.904097,37.432142
93,1,355,14.100000381469727,15.199999809265137,2,471,64.94999694824219,9.279999732971191,-121.41675,36.784311
94,1,445,16,14.800000190734863,1.7999999523162842,565,58.790000915527344,9.699999809265137,-119.540333,37.037058
95,1,139,14.899999618530273,14.100000381469727,3.0999999046325684,544,42.90999984741211,10.319999694824219,-121.831703,37.193275
96,1,158,16,13.600000381469727,2.200000047683716,771,24.860000610351562,11.380000114440918,-121.25764,39.120398
97,1,139,14.899999618530273,14.100000381469727,3.0999999046325684,544,42.90999984741211,10.319999694824219,-121.828677,37.184914
98,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.837928,37.192058
99,1,445,16,14.800000190734863,1.7999999523162842,565,58.790000915527344,9.699999809265137,-119.543251,37.037816
100,1,356,17.799999237060547,15.800000190734863,2.0999999046325684,321,28.389999389648438,10.869999885559082,-118.894408,35.892041999999996
101,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.837653,37.192081
102,1,666,13.300000190734863,15.399999618530273,0.20000000298023224,884,51.9900016784668,9.15999984741211,-122.417062,38.872955
103,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.222992,36.48097
104,1,84,16.299999237060547,13.5,3.299999952316284,559,7.559999942779541,12.739999771118164,-121.216014,38.698475
105,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.833447,37.187758
106,1,96,15.899999618530273,16.299999237060547,1.5,492,10.119999885559082,11.930000305175781,-122.075043,38.904305
107,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.220887,36.480342
108,1,586,13.699999809265137,15.600000381469727,0.5,819,75.7300033569336,8.729999542236328,-122.403703,38.867692
109,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.836914,37.192547
110,1,139,14.899999618530273,14.100000381469727,3.0999999046325684,544,42.90999984741211,10.319999694824219,-121.831773,37.193187
111,1,228,14.600000381469727,13.800000190734863,3.0999999046325684,637,56.77000045776367,9.65999984741211,-121.838102,37.19198
112,1,161,14.899999618530273,12.800000190734863,3.4000000953674316,488,46.56999969482422,10.399999618530273,-121.943158,37.91867
113,1,240,15,13.300000190734863,3.0999999046325684,477,49.619998931884766,10.470000267028809,-121.856089,37.970706
114,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.950317,37.847033
115,1,666,13.300000190734863,15.399999618530273,0.20000000298023224,884,51.9900016784668,9.15999984741211,-122.41904,38.872586
116,1,585,16.399999618530273,15.100000381469727,1.399999976158142,597,131.38999938964844,8.649999618530273,-118.849018,36.471198
117,1,906,15.199999809265137,15.100000381469727,0.20000000298023224,470,94.44999694824219,8.75,-118.746692,35.846875
118,1,869,14.899999618530273,13,1.7999999523162842,410,84.62999725341797,9.0600004196167,-118.723672,34.599392
119,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.207117,36.493688
120,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.944263,37.913134
121,1,39,16.299999237060547,13.399999618530273,3.5,496,3.930000066757202,13.539999961853027,-121.296371,38.643459
122,1,869,14.899999618530273,13,1.7999999523162842,410,84.62999725341797,9.0600004196167,-118.719833,34.596762
123,1,133,16,14.100000381469727,2.799999952316284,589,16.5,12.020000457763672,-121.076181,38.532218
124,1,142,16.100000381469727,13.699999809265137,2.9000000953674316,616,18.479999542236328,11.979999542236328,-121.149559,38.743275
125,1,532,14.399999618530273,13.899999618530273,1.100000023841858,1105,35.08000183105469,10.399999618530273,-121.133217,39.15303
126,1,666,13.300000190734863,15.399999618530273,0.20000000298023224,884,51.9900016784668,9.15999984741211,-122.417929,38.87144
127,1,62,16.299999237060547,13.600000381469727,2.4000000953674316,646,9.329999923706055,12.289999961853027,-121.335816,39.109241
128,1,215,14.100000381469727,14.899999618530273,2.5999999046325684,925,61.5,9.079999923706055,-122.520709,38.343178
129,1,453,15.100000381469727,13.600000381469727,1.7999999523162842,1265,53.470001220703125,9.789999961853027,-121.560708,39.682887
130,1,298,15.100000381469727,14.600000381469727,2.5999999046325684,434,48.34000015258789,9.579999923706055,-121.716064,37.597233
131,1,869,14.899999618530273,13,1.7999999523162842,410,84.62999725341797,9.0600004196167,-118.721175,34.59747
132,1,91,16.200000762939453,13.699999809265137,2.299999952316284,720,19.420000076293945,11.710000038146973,-121.403587,39.229778
133,1,298,15.100000381469727,14.600000381469727,2.5999999046325684,434,48.34000015258789,9.579999923706055,-121.713797,37.591144
134,1,14,16.299999237060547,13.800000190734863,3.4000000953674316,487,1.5,13.920000076293945,-121.427222,38.703317
135,1,721,13.899999618530273,14.600000381469727,1.7000000476837158,607,72.79000091552734,9.050000190734863,-121.523287,37.178938
136,1,691,14,13.899999618530273,2.4000000953674316,644,78.54000091552734,8.640000343322754,-121.727792,37.380131
137,1,362,14.600000381469727,12.600000381469727,3.5999999046325684,552,58.040000915527344,9.8100004196167,-121.940234,37.916079
138,1,240,15,13.300000190734863,3.0999999046325684,477,49.619998931884766,10.470000267028809,-121.854762,37.976469
139,1,240,15,13.300000190734863,3.0999999046325684,477,49.619998931884766,10.470000267028809,-121.864028,37.957205
140,1,161,14.899999618530273,12.800000190734863,3.4000000953674316,488,46.56999969482422,10.399999618530273,-121.943108,37.918678
141,1,366,15.899999618530273,15.699999809265137,1.5,507,35.84000015258789,10.979999542236328,-119.757687,37.095672
142,1,167,14.5,11.600000381469727,4.199999809265137,598,33.959999084472656,11.0600004196167,-122.087209,37.981002
143,1,10,16.100000381469727,13.899999618530273,3.4000000953674316,462,1.4299999475479126,14.109999656677246,-121.45061,38.595084
144,1,461,14.699999809265137,15.5,1.600000023841858,480,57.66999816894531,9.529999732971191,-121.41227,37.159139
145,1,748,14,13.5,2.5,589,98.19000244140625,8.069999694824219,-121.679863,37.57397
146,1,386,15.100000381469727,15.600000381469727,1.399999976158142,380,53.72999954223633,9.800000190734863,-121.199054,37.048189
147,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.211176,36.498002
148,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.211495,36.49802
149,1,258,14.800000190734863,15.800000190734863,1.7999999523162842,351,38.84000015258789,10.239999771118164,-121.312162,36.774084
150,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.211512,36.49806
151,1,313,15.5,14,2.200000047683716,791,40.40999984741211,10.430000305175781,-121.024951,38.751234
152,1,39,16.299999237060547,13.399999618530273,3.5,496,3.930000066757202,13.539999961853027,-121.310906,38.613182
153,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.211398,36.497968
154,1,1065,14.199999809265137,14.399999618530273,-0.10000000149011612,433,113.37999725341797,8.09000015258789,-118.683652,35.549699
155,1,240,15.100000381469727,13.800000190734863,2.799999952316284,429,46.040000915527344,10.4399995803833,-121.793736,37.841689
156,1,431,14.699999809265137,14.199999809265137,2.5999999046325684,792,81,8.890000343322754,-122.148808,38.496735
157,1,10,16.100000381469727,13.899999618530273,3.4000000953674316,462,1.4299999475479126,14.109999656677246,-121.460677,38.594182000000004
158,1,312,15.5,14,2.200000047683716,755,31.770000457763672,10.850000381469727,-121.035964,38.70207
159,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.181602,36.480845
160,1,240,15.100000381469727,13.800000190734863,2.799999952316284,429,46.040000915527344,10.4399995803833,-121.777833,37.879331
161,1,369,15.399999618530273,13.800000190734863,2,869,42.66999816894531,10.270000457763672,-121.0718,38.887958
162,1,440,14.600000381469727,13.899999618530273,2.9000000953674316,535,84.62999725341797,8.59000015258789,-121.824568,37.512257
163,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.186883,36.477523
164,1,370,14.899999618530273,13.800000190734863,3,477,45.86000061035156,10.0600004196167,-121.812103,37.831416
165,1,45,16.100000381469727,15,2,652,1.8700000047683716,12.489999771118164,-121.764088,39.604368
166,1,312,15.5,14,2.200000047683716,755,31.770000457763672,10.850000381469727,-121.081447,38.719442
167,1,240,15,13.300000190734863,3.0999999046325684,477,49.619998931884766,10.470000267028809,-121.871759,37.951118
168,1,15,14.100000381469727,12.600000381469727,3.700000047683716,773,42.5099983215332,10.729999542236328,-122.537497,38.126125
169,1,382,15.399999618530273,13.600000381469727,2.0999999046325684,904,28.31999969482422,11.010000228881836,-121.166217,38.965381
170,1,215,14.100000381469727,14.899999618530273,2.5999999046325684,925,61.5,9.079999923706055,-122.538125,38.376903
171,1,535,13.899999618530273,18.200000762939453,0.30000001192092896,465,54.58000183105469,9.260000228881836,-121.211535,36.498012
172,1,240,15.100000381469727,13.800000190734863,2.799999952316284,429,46.040000915527344,10.4399995803833,-121.778331,37.879
173,1,370,14.899999618530273,13.800000190734863,3,477,45.86000061035156,10.0600004196167,-121.792145,37.827705
174,1,244,15.699999809265137,14.699999809265137,2.299999952316284,649,26.8700008392334,11.050000190734863,-120.891048,38.40636
175,1,287,14.600000381469727,13.699999809265137,3.0999999046325684,769,56.849998474121094,9.770000457763672,-122.248965,38.27929
176,1,133,16.100000381469727,15,2.5,437,20.889999389648438,11.460000038146973,-120.796972,37.960735
177,1,258,14.800000190734863,15.800000190734863,1.7999999523162842,351,38.84000015258789,10.239999771118164,-121.311628,36.772932
178,1,170,16,14.5,2.0999999046325684,794,31.360000610351562,11.149999618530273,-121.777587,39.808045
179,1,257,15.600000381469727,14.899999618530273,2,685,28.639999389648438,11.039999961853027,-120.851135,38.484888
180,1,244,15.699999809265137,14.699999809265137,2.299999952316284,649,26.8700008392334,11.050000190734863,-120.891263,38.406104
181,1,240,15.100000381469727,13.800000190734863,2.799999952316284,429,46.040000915527344,10.4399995803833,-121.793113,37.840253
182,1,76,14.600000381469727,15.199999809265137,2.799999952316284,766,36.560001373291016,10.359999656677246,-122.454277,38.30391
183,1,328,14.5,15.100000381469727,2.200000047683716,906,60.81999969482422,9.369999885559082,-122.375831,38.500607
184,1,238,13.399999618530273,10.699999809265137,4.300000190734863,689,50.75,9.960000038146973,-122.2795,37.466006
185,1,76,14.600000381469727,15.199999809265137,2.799999952316284,766,36.560001373291016,10.359999656677246,-122.455707,38.30328
186,1,440,14.600000381469727,13.899999618530273,2.9000000953674316,535,84.62999725341797,8.59000015258789,-121.823836,37.511822
187,1,167,14.5,11.600000381469727,4.199999809265137,598,33.959999084472656,11.0600004196167,-122.128974,37.98493
188,1,322,15.399999618530273,14.300000190734863,1.7999999523162842,819,45.77000045776367,10.260000228881836,-120.998313,38.801312
189,1,330,15,15,2.200000047683716,742,70.720001220703125,9.420000076293945,-122.097216,38.509934
190,1,748,14,13.5,2.5,589,98.19000244140625,8.069999694824219,-121.726031,37.513703
